fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.759579403,-0.807130808,0.584882921,-0.707203733,0.236268404,-0.559094461,0.404961781,-0.910430626,-1.14736258,-0.010406236,0.274636185,-0.972615974
-0.081739718,-0.206143941,-0.233598629,-0.660532571,-0.456098602,-0.559094461,1.121090312,-0.946261052,-0.165884394,0.381760665,0.696448341,-0.972615974
0.946539207,-0.873907127,-0.084783802,-0.870552798,-0.733045405,-1.414277518,-1.229280249,-0.673949805,-1.539953854,1.636694749,-0.231538401,-0.972615974
1.133499012,-1.007459764,-0.084783802,-0.917223961,-0.871518806,-0.620178965,-1.082382088,-1.150494488,-1.343658217,-0.088839616,0.358998617,0.203655059
0.105220087,-1.074236083,0.212845853,0.319561824,-0.456098602,-0.864516981,-0.090819508,-0.544960268,-1.539953854,-0.951606799,0.190273754,0.203655059
-0.268699522,-0.807130808,2.296253436,0.319561824,-0.502256402,-1.414277518,-0.054094968,-0.25831685,-1.736249491,0.538627426,-0.315900833,-0.972615974
-0.175219619,-0.807130808,2.296253436,0.296226243,-0.456098602,-1.414277518,-0.127544049,-0.25831685,-1.736249491,0.538627426,-0.315900833,0.203655059
0.105220087,-0.339696578,0.510475508,-0.707203733,0.005479401,-0.436925453,0.735482642,-1.111081018,-0.623907547,-0.010406236,0.443361048,-0.972615974
0.292179891,0.060961334,-0.233598629,1.649689933,-0.132993999,0.051750581,0.606946752,0.884673781,-0.035020636,-0.245706377,-0.231538401,-0.972615974
-0.736099033,0.661948202,0.064031026,0.879615765,-0.456098602,-0.742347973,-0.182630858,-0.924762796,0.357570638,-1.500640461,1.961884807,1.379926093
-0.268699522,0.528395565,-0.084783802,0.879615765,-0.317625202,-0.131502931,0.276425892,0.357966499,-0.689339427,0.538627426,-0.568988125,-0.972615974
-0.736099033,0.461619246,-0.531228284,0.016199274,-0.733045405,0.784764631,0.276425892,-0.874600198,0.095843123,-0.637873278,0.612085909,0.203655059
-1.85785786,0.127737653,-0.382413456,0.412904148,-0.825361005,0.357173102,0.074440922,-0.867434112,1.011889429,-0.951606799,0.780810772,0.203655059
-0.736099033,-0.206143941,-0.828857938,-0.310498858,-0.594572004,0.235004094,0.294788161,-0.974925394,-1.474521975,-1.108473559,0.105911323,-0.972615974
-0.175219619,-0.339696578,-0.233598629,1.673025514,-0.456098602,1.334525168,0.423324052,0.329302157,-1.278226338,0.303327284,-0.14717597,0.203655059
-0.081739718,-0.005814985,-0.233598629,0.156212759,-0.871518806,0.540426614,1.616871601,-0.910430626,-0.362180032,0.930794326,1.624435083,0.203655059
-0.362179424,-0.473249214,1.328957058,0.716266699,0.005479401,1.090187153,1.488335712,0.458291696,-0.231316273,-0.324139757,-0.906437849,-0.972615974
0.19869999,-0.606801852,-0.084783802,-0.590525829,-0.456098602,0.051750581,-0.219355398,-1.146911445,-1.14736258,0.303327284,0.612085909,1.379926093
-0.362179424,0.862277157,-0.754450525,-0.240492116,-0.825361005,-1.108854998,-0.513151718,-1.483717461,0.22670688,0.146460525,2.046247238,0.203655059
-1.85785786,-0.67357817,-0.977672766,-0.940559542,0.051637203,-1.047770494,-0.311166749,-1.698700025,-0.035020636,-1.03004018,0.780810772,-0.972615974
0.011740185,0.72872452,-0.605635698,0.179548339,-0.779203205,-0.375840948,-0.292804478,-1.318897496,-0.49304379,0.381760665,2.2149721,1.379926093
-2.138297566,-0.473249214,-0.605635698,1.29965622,-0.825361005,-0.436925453,-0.090819508,-0.559292438,1.535344461,-1.892807362,0.780810772,1.379926093
-0.268699522,-0.139367622,-0.903265353,-0.35717002,1.574844618,-0.009333923,0.258063622,-0.466133327,-2.586863919,-0.637873278,-0.822075419,-0.972615974
-0.081739718,-1.20778872,-0.159191216,2.653119909,0.282426204,0.90693364,-0.109181778,1.253727181,-0.49304379,-1.18690694,-0.737712988,0.203655059
-0.549139228,0.528395565,-0.680043111,-0.053807469,0.005479401,1.151271656,0.478410861,0.107153508,-0.558475668,0.773927567,-1.159525143,-0.972615974
-0.829578935,-0.139367622,-0.605635698,-0.403841181,0.005479401,0.235004094,-0.054094968,-0.003920816,-0.42761191,-0.324139757,-1.834424591,-0.972615974
0.853059305,-0.406472897,0.138438439,-0.893888379,-0.086836199,0.662595623,-0.237717668,-1.53388006,-1.474521975,-0.559439898,1.540072651,0.203655059
-0.362179424,0.26129029,-0.456820871,-0.590525829,-1.102307808,-0.375840948,-0.586600798,-1.2185723,-0.558475668,-1.26534032,0.949535633,0.203655059
-0.455659326,-0.807130808,1.403364472,0.856280184,-0.733045405,0.662595623,1.378162091,-0.487631584,-1.736249491,0.303327284,0.358998617,0.203655059
0.385659794,-0.473249214,-0.010376389,-0.800546056,-0.917676608,0.357173102,-0.127544049,-1.383392264,-1.670817613,-0.716306658,1.118260496,0.203655059
0.385659794,0.060961334,-0.233598629,-0.240492116,-1.102307808,0.968018143,-0.292804478,-1.691533939,-0.165884394,-0.167272996,2.2149721,1.379926093
-0.642619131,-0.072591303,-0.605635698,2.606448748,0.143952804,0.357173102,1.102728042,1.540370598,0.22670688,0.146460525,-1.243887574,-0.972615974
-0.362179424,-0.606801852,0.064031026,0.926286927,-1.333096811,-0.620178965,-0.127544049,-0.602288951,0.750161912,-1.343773701,1.708797514,0.203655059
1.040019109,-0.139367622,0.882512576,0.45957531,-0.2253096,-0.742347973,-0.531513988,0.709104687,0.030411243,0.930794326,0.021548893,-0.972615974
-1.110018641,-1.074236083,-0.159191216,-0.450512343,-1.009992208,0.112835086,0.129527732,-1.852770862,1.208185066,-1.500640461,2.636784256,1.379926093
-1.110018641,-0.873907127,-0.605635698,-0.823881637,-0.686887605,0.479342111,-0.421340368,-1.465802248,0.881025671,-0.245706377,1.202622927,0.203655059
-0.455659326,-0.072591303,-0.382413456,-0.100478631,-0.963834408,-0.253671939,0.074440922,-0.831603685,1.142753187,1.636694749,1.624435083,1.379926093
-1.110018641,-1.408117676,-0.308006043,-0.053807469,-1.009992208,0.601511119,-0.109181778,-0.731278489,2.124231372,1.244527847,1.286985359,0.203655059
-1.110018641,-1.007459764,-0.159191216,-0.100478631,-0.917676608,2.311877235,0.386599512,-0.971342351,-0.100452515,-1.108473559,0.612085909,0.203655059
-1.577418153,-1.074236083,-0.308006043,-0.543854667,-0.132993999,-0.131502931,-0.219355398,-0.738444575,1.535344461,0.224893905,-0.231538401,0.203655059
-0.923058837,-0.807130808,-0.084783802,0.296226243,-0.594572004,1.029102648,0.368237242,-1.297399239,0.292138759,-1.657507222,1.793159945,0.203655059
0.19869999,-0.540025533,-0.382413456,0.506246471,-0.179151799,1.334525168,1.671958411,0.562199935,-0.689339427,-1.18690694,-1.159525143,-0.972615974
-0.455659326,0.394842928,-0.680043111,-0.240492116,-0.640729805,-0.803432478,-0.329529018,-1.476551376,0.161275001,0.068027144,2.046247238,1.379926093
-1.01653874,-0.139367622,0.510475508,-0.053807469,-0.548414203,0.662595623,-0.274442208,-1.655703512,0.095843123,0.303327284,2.130609669,0.203655059
1.226978914,-0.67357817,0.064031026,-0.870552798,-0.179151799,1.762116698,-0.054094968,-0.903264539,-0.820203185,0.224893905,0.358998617,0.203655059
-0.923058837,-0.67357817,-0.308006043,1.112971573,0.143952804,2.67838426,0.331512702,0.372298671,-0.42761191,-0.951606799,-0.315900833,0.203655059
0.19869999,0.194513972,1.700994126,1.929716903,0.097795003,2.006454715,1.414886632,1.55470277,-1.081930701,-0.245706377,-1.66569973,-2.148887009
0.479139696,0.26129029,1.477771885,1.556347609,1.944107021,1.701032193,1.194539391,1.23939501,-2.063408886,-0.088839616,-1.328250005,-0.972615974
-0.362179424,-0.473249214,1.477771885,0.692931118,0.467057407,1.21235616,1.433248901,0.411712141,-0.623907547,-0.167272996,-0.822075419,-0.972615974
0.292179891,-0.740354489,-0.308006043,-0.800546056,0.236268404,0.90693364,-0.329529018,-0.46971637,0.423002517,-0.637873278,-0.568988125,1.379926093
-0.923058837,-0.740354489,-0.233598629,2.688123281,0.328584004,1.456694177,0.349874971,0.841677267,-0.165884394,-1.108473559,-0.062813539,-0.972615974
0.011740185,-0.339696578,-0.010376389,-0.823881637,0.051637203,-0.620178965,-0.329529018,-1.293816197,-0.49304379,-0.167272996,0.696448341,-0.972615974
-0.549139228,0.127737653,-0.010376389,1.206313897,0.79016201,1.701032193,0.992554422,0.938419421,-0.296748152,-0.245706377,-0.990800281,-0.972615974
-0.268699522,2.665237761,-0.828857938,0.366232987,0.097795003,-0.314756444,-0.935483928,-0.380140302,-0.689339427,-1.892807362,0.443361048,-2.148887009
-1.01653874,-0.339696578,-0.531228284,2.979818041,-0.2253096,0.723680127,-0.090819508,1.669360137,-0.820203185,-0.559439898,-1.412612436,0.203655059
0.011740185,-0.873907127,0.436068094,-0.823881637,-0.132993999,-0.131502931,0.239701351,-0.731278489,-0.49304379,-0.010406236,0.190273754,-0.972615974
-0.268699522,-0.005814985,-0.010376389,0.552917633,-0.317625202,0.235004094,0.496773132,-0.731278489,-1.081930701,0.224893905,1.37134779,0.203655059
0.105220087,-0.606801852,0.36166068,-0.707203733,-1.056150008,-0.559094461,-0.972208468,-1.268734897,-0.623907547,0.852360947,1.624435083,0.203655059
-0.829578935,-0.406472897,-0.382413456,1.649689933,-0.2714674,0.784764631,0.202976812,0.286305645,-0.42761191,-1.18690694,0.190273754,0.203655059
-0.642619131,0.328066609,-0.382413456,0.739602279,-0.409940802,-0.131502931,-0.329529018,-0.702614147,-1.539953854,-1.657507222,0.696448341,0.203655059
-1.01653874,-0.807130808,-0.084783802,0.856280184,-0.733045405,1.029102648,0.202976812,-0.222486422,-0.296748152,-1.03004018,0.021548893,-0.972615974
-0.081739718,0.060961334,-1.572932075,-0.35717002,-0.363783002,-0.803432478,-0.972208468,-0.215320337,-1.409090096,-1.03004018,-1.159525143,-0.972615974
-1.110018641,0.695336361,-1.126487593,0.319561824,-0.963834408,-0.559094461,0.331512702,-1.000006693,0.095843123,-0.481006517,1.37134779,0.203655059
-0.081739718,-0.540025533,0.138438439,-0.683868152,-1.425412411,-0.803432478,-0.733498959,-1.465802248,0.22670688,-0.559439898,1.45571022,0.203655059
-0.362179424,-0.473249214,-0.159191216,0.622924375,-0.640729805,0.601511119,1.157814852,0.17523132,0.030411243,0.303327284,-0.14717597,0.203655059
-0.081739718,-0.606801852,-0.084783802,1.696361095,-0.779203205,2.556215252,1.029278961,0.393796927,-1.539953854,0.381760665,-0.14717597,0.203655059
1.320458816,-0.67357817,0.212845853,-0.870552798,-0.779203205,1.456694177,-0.109181778,-0.910430626,-1.016498822,0.224893905,0.358998617,1.379926093
-2.138297566,2.131027212,-1.424117248,-0.917223961,-1.794674815,-1.597531031,-1.945408778,-0.659617635,0.619298154,-1.26534032,2.468059393,-2.148887009
-1.203498544,-0.406472897,-0.382413456,-0.35717002,0.88247761,-0.253671939,-0.862034849,-1.562544401,-0.820203185,-1.108473559,0.780810772,0.203655059
-1.951337762,0.828888999,-0.977672766,-0.730539313,-0.733045405,0.173919589,-0.182630858,-2.451138997,-0.100452515,2.421028552,2.889871549,1.379926093
-0.549139228,-0.005814985,-0.084783802,-0.287163277,-0.733045405,0.235004094,-0.513151718,-1.440720949,0.161275001,0.852360947,1.624435083,1.379926093
-0.362179424,-0.139367622,-0.084783802,-0.61386141,-0.640729805,-0.009333923,-0.604963068,-2.017590828,-0.885635063,-1.26534032,1.877522375,1.379926093
-0.829578935,0.394842928,-0.531228284,-0.053807469,-0.686887605,0.90693364,0.404961781,-0.917596711,0.030411243,-0.716306658,0.527723478,1.379926093
0.011740185,0.26129029,-0.084783802,0.272890663,-0.548414203,1.151271656,0.423324052,-1.465802248,-0.362180032,-1.971240743,2.552421825,0.203655059
0.105220087,-0.540025533,0.064031026,-0.823881637,0.097795003,-0.375840948,-0.200993129,-0.989257566,-0.362180032,-0.324139757,0.443361048,0.203655059
-2.231777469,0.828888999,-0.977672766,-0.730539313,-0.733045405,0.173919589,-0.182630858,-2.451138997,-0.100452515,2.421028552,2.889871549,1.379926093
-0.829578935,-0.339696578,1.477771885,0.669595537,0.190110604,1.151271656,1.653596142,0.465457781,-0.296748152,-0.010406236,-0.990800281,-0.972615974
-0.455659326,-0.139367622,-0.233598629,-0.847217217,-0.779203205,-0.131502931,-0.164268588,-2.128665152,-1.474521975,-0.951606799,2.2149721,0.203655059
0.292179891,-0.540025533,0.436068094,-0.567190248,-0.086836199,-0.375840948,0.294788161,-1.046586249,-1.212794458,0.068027144,0.527723478,0.203655059
0.19869999,0.194513972,0.212845853,2.279750616,0.236268404,0.968018143,1.047641232,1.149818942,-0.558475668,0.381760665,-0.315900833,-0.972615974
1.413938718,-0.139367622,-0.084783802,-0.963895122,-0.317625202,-0.864516981,-0.127544049,-0.648868506,-1.80168137,-1.03004018,-0.400263264,-0.972615974
1.413938718,-0.740354489,0.138438439,-0.893888379,-0.963834408,0.479342111,-0.384615829,-0.684698933,-2.586863919,-1.657507222,-0.231538401,-0.972615974
-0.175219619,-1.274565039,-0.159191216,1.136307154,0.190110604,-0.009333923,-0.458064908,0.29347173,-0.231316273,-1.500640461,-0.568988125,0.203655059
-0.549139228,-0.740354489,-0.010376389,-0.263827697,-0.2714674,-0.803432478,-0.182630858,-1.189907958,-0.49304379,-1.657507222,0.780810772,-0.972615974
-0.455659326,-0.072591303,1.18014223,2.466435263,0.513215207,-0.192587436,1.047641232,1.583367112,-0.296748152,0.303327284,-1.328250005,-0.972615974
-0.923058837,-0.339696578,-0.382413456,-0.823881637,-1.009992208,-0.314756444,-0.274442208,-1.920848674,-1.278226338,-0.873173419,1.286985359,0.203655059
-0.829578935,-0.206143941,-0.233598629,-0.800546056,-0.733045405,-0.131502931,-0.182630858,-2.169870143,-0.558475668,-0.873173419,2.299334531,0.203655059
-0.175219619,-0.740354489,-0.233598629,0.646259956,-0.086836199,0.784764631,0.000991842,-0.372974217,-0.035020636,0.617060805,0.780810772,2.556197126
1.507418621,-0.139367622,-0.754450525,0.132877178,-0.594572004,-0.131502931,-0.898759388,-0.365808131,-1.736249491,-0.010406236,0.358998617,-2.148887009
0.19869999,-0.406472897,-0.084783802,-0.870552798,-0.548414203,-0.253671939,-0.586600798,-0.74561066,0.357570638,0.068027144,0.105911323,0.203655059
-0.081739718,0.862277157,-0.828857938,2.723126652,-0.2714674,1.21235616,1.249626201,1.676526222,-0.951066943,0.303327284,-0.990800281,-0.972615974
-1.296978446,-0.67357817,-0.456820871,0.681263327,-0.456098602,-0.864516981,-0.145906318,0.20031262,1.404480702,0.695494186,-0.231538401,0.203655059
1.040019109,-1.007459764,0.510475508,-0.917223961,-0.548414203,0.662595623,-0.439702639,-1.318897496,-2.259704524,0.617060805,1.202622927,0.203655059
-0.829578935,-0.406472897,0.064031026,0.296226243,-0.179151799,1.029102648,0.790569452,-0.530628096,-0.100452515,0.617060805,0.358998617,0.203655059
-0.175219619,0.461619246,0.436068094,0.902951346,0.051637203,0.357173102,0.588584481,0.60877949,-0.42761191,-0.167272996,-1.075162712,-0.972615974
-2.044817665,0.094349494,0.212845853,-0.940559542,0.744004209,0.112835086,0.496773132,-1.046586249,0.095843123,-0.951606799,-0.400263264,-0.972615974
0.105220087,-0.67357817,0.584882921,-0.823881637,0.051637203,-0.253671939,-0.182630858,-0.946261052,-0.296748152,-0.402573137,0.443361048,0.203655059
-0.642619131,-0.873907127,-1.200895007,0.366232987,-0.2714674,-0.253671939,-0.054094968,-0.079164713,-1.539953854,0.460194046,-0.568988125,0.203655059
-0.923058837,-0.406472897,0.064031026,0.272890663,-0.179151799,1.029102648,0.827293991,-0.534211139,-0.035020636,0.617060805,0.358998617,0.203655059
-1.01653874,-0.206143941,0.138438439,-0.683868152,-0.456098602,0.051750581,0.202976812,-1.670035683,0.619298154,-0.794740038,1.624435083,0.203655059
-0.923058837,-0.206143941,0.064031026,-0.660532571,-0.456098602,0.662595623,0.478410861,-1.713032195,0.553866276,-0.637873278,1.793159945,1.379926093
-1.296978446,-1.274565039,-0.084783802,0.086206016,-0.317625202,-0.253671939,-0.200993129,0.139400893,0.619298154,-0.559439898,-1.075162712,-0.972615974
-0.081739718,-1.141012401,-0.084783802,-0.567190248,-0.409940802,0.235004094,-0.476427178,-1.372643137,-2.259704524,-0.402573137,0.527723478,0.203655059
1.226978914,-0.740354489,-0.084783802,-0.870552798,-0.640729805,0.90693364,0.111165461,-0.903264539,-0.623907547,0.146460525,0.190273754,1.379926093
-1.577418153,-0.606801852,-0.977672766,-0.63719699,-0.086836199,-0.498009956,0.533497671,-0.7993563,0.095843123,-0.481006517,-0.231538401,-0.972615974
0.572619599,-0.139367622,0.36166068,-0.170485373,-1.194623409,-0.925601486,-0.531513988,-0.996423651,-0.754771305,-0.324139757,1.202622927,-0.972615974
-1.390458349,-0.974071605,-0.903265353,0.482910891,-0.179151799,0.357173102,-0.109181778,0.028326569,0.22670688,-0.873173419,-0.906437849,0.203655059
-0.455659326,0.661948202,-0.531228284,1.603018772,-0.548414203,1.456694177,0.790569452,0.68760643,-0.558475668,0.146460525,-0.653350557,0.203655059
0.479139696,0.394842928,1.105734817,1.556347609,1.482529016,1.517778681,0.992554422,1.228645882,-2.063408886,-0.088839616,-1.328250005,-0.972615974
0.105220087,1.663592982,-0.308006043,0.179548339,-0.917676608,0.601511119,0.037716381,-1.225738385,-0.362180032,0.068027144,2.046247238,1.379926093
-1.01653874,0.060961334,0.064031026,-0.287163277,-0.363783002,-1.047770494,0.000991842,-1.15407753,1.077321307,-0.637873278,1.033898065,1.379926093
0.385659794,0.127737653,1.254549644,1.719696676,0.190110604,1.884285706,1.111909176,1.336137164,-1.670817613,-0.010406236,-1.496974867,-0.972615974
0.19869999,0.328066609,-0.605635698,0.342897406,-0.086836199,-0.742347973,-0.256079939,-0.451801156,-0.820203185,0.224893905,0.527723478,-2.148887009
-1.577418153,-0.974071605,-0.903265353,0.482910891,-0.179151799,0.357173102,-0.109181778,0.028326569,0.22670688,-0.873173419,-0.906437849,0.203655059
-0.736099033,-0.406472897,1.477771885,0.599588795,-0.132993999,0.296088598,1.543422522,0.422461269,-0.42761191,0.146460525,-0.990800281,-2.148887009
-0.549139228,-0.272920259,1.552179299,0.669595537,-0.132993999,0.296088598,1.396524362,0.433210397,-0.42761191,-0.088839616,-0.906437849,0.203655059
-0.642619131,-1.074236083,-0.084783802,-0.520519085,-0.825361005,0.173919589,0.166252271,-0.996423651,-1.278226338,-0.245706377,-0.14717597,0.203655059
-0.362179424,-1.007459764,-0.010376389,1.29965622,-0.779203205,0.723680127,0.496773132,0.508454294,-0.951066943,-0.245706377,-0.653350557,1.379926093
-0.923058837,-0.606801852,-0.382413456,-0.777210475,-0.871518806,1.884285706,0.331512702,-1.433554863,-0.231316273,2.264161791,1.118260496,1.379926093
-0.081739718,-0.072591303,-0.159191216,0.599588795,-1.240781211,0.296088598,0.147890002,-0.960593223,-0.49304379,1.009227707,1.877522375,1.379926093
-0.175219619,-0.406472897,-0.456820871,0.576253214,-1.009992208,-0.742347973,0.019354112,-1.125413188,-0.885635063,-1.108473559,2.046247238,0.203655059
-0.549139228,-0.272920259,1.626586712,-0.777210475,-0.548414203,0.662595623,1.396524362,-0.752776745,0.22670688,0.538627426,-0.14717597,1.379926093
-0.549139228,-0.272920259,1.552179299,-0.777210475,-0.825361005,0.662595623,1.414886632,-0.742027617,0.161275001,0.538627426,-0.14717597,0.203655059
-0.923058837,-0.740354489,-0.456820871,1.649689933,-0.779203205,1.456694177,0.349874971,0.182397406,-0.100452515,-0.951606799,0.105911323,-0.972615974
-1.390458349,-0.67357817,-0.456820871,0.692931118,-0.409940802,0.051750581,-0.274442208,-0.003920816,-0.231316273,-0.794740038,-0.14717597,0.203655059
-0.268699522,-1.474893995,-0.308006043,0.832944604,-0.363783002,0.90693364,-0.219355398,0.085655253,-0.165884394,-1.18690694,-0.568988125,0.203655059
0.19869999,-0.67357817,0.733697748,2.233079454,-0.179151799,2.617299757,1.965754732,1.551119727,-0.42761191,1.479827989,-0.990800281,0.203655059
-0.923058837,-0.873907127,-1.05208018,-0.800546056,-0.179151799,0.968018143,0.239701351,-1.182741872,0.488434396,-0.716306658,0.696448341,0.203655059
-0.175219619,-0.873907127,0.733697748,-0.917223961,0.374741806,0.357173102,-0.219355398,-0.405221601,-1.539953854,-1.03004018,-1.159525143,-0.972615974
-0.362179424,-0.940683445,0.064031026,-0.310498858,-0.502256402,-0.253671939,-0.733498959,-0.921179754,-2.128840766,0.381760665,-0.062813539,1.379926093
-0.362179424,-0.339696578,0.212845853,0.902951346,-0.179151799,0.112835086,-0.090819508,0.089238295,0.161275001,0.146460525,0.358998617,1.379926093
0.853059305,0.26129029,-0.010376389,-0.077143049,-0.640729805,-1.658615535,0.202976812,-0.874600198,-2.128840766,1.558261368,1.286985359,-0.972615974
-1.01653874,-0.473249214,-0.159191216,-0.450512343,-0.502256402,0.418257606,0.515135402,-1.741696537,-0.035020636,-1.03004018,1.877522375,1.379926093
-0.642619131,-0.540025533,1.924216367,-0.940559542,0.467057407,-0.559094461,0.111165461,-0.688281976,-1.474521975,-0.951606799,-0.906437849,-0.972615974
-0.923058837,-0.540025533,1.254549644,2.513106425,0.005479401,-0.314756444,-0.402978098,1.260893266,-1.016498822,-0.559439898,-1.159525143,0.203655059
-0.268699522,-1.274565039,0.287253266,-0.823881637,-0.2253096,0.601511119,0.019354112,-1.143328402,-1.016498822,1.558261368,0.443361048,0.203655059
-0.549139228,0.328066609,-0.382413456,0.039534855,-0.456098602,0.173919589,-0.072457239,-1.300982282,-1.081930701,-0.167272996,1.45571022,1.379926093
-1.577418153,-1.20778872,0.064031026,-0.590525829,-0.686887605,-1.231024006,-1.192555708,-1.978177358,-1.212794458,0.460194046,1.708797514,0.203655059
-0.268699522,-0.740354489,0.064031026,0.20288392,0.097795003,0.601511119,0.662033561,-0.17948991,-0.165884394,0.381760665,0.190273754,0.203655059
0.105220087,-0.807130808,-0.159191216,-0.450512343,-0.363783002,0.540426614,0.111165461,-1.028671035,-1.474521975,0.617060805,0.612085909,0.203655059
-0.549139228,0.862277157,-0.531228284,1.509676448,-0.040678399,1.578863185,1.010916691,0.565782978,-0.951066943,0.303327284,-0.653350557,0.203655059
-0.829578935,-0.072591303,-1.424117248,-0.053807469,0.097795003,-1.475362023,-0.347891288,-0.021836029,-0.42761191,-0.167272996,-1.075162712,-0.972615974
0.105220087,0.461619246,-0.531228284,0.809609023,0.143952804,0.90693364,0.643671291,0.701938602,-0.165884394,-0.010406236,-1.159525143,-0.972615974
-1.110018641,-0.67357817,-0.531228284,-0.800546056,-0.686887605,0.112835086,-0.017370429,-1.268734897,-0.100452515,-0.088839616,0.696448341,0.203655059
-0.642619131,0.26129029,-1.424117248,0.20288392,0.190110604,-1.475362023,-0.458064908,0.379464756,-1.081930701,-0.481006517,-1.834424591,-2.148887009
-0.081739718,-0.67357817,0.808105162,-0.917223961,0.467057407,0.296088598,-0.292804478,-0.401638559,-1.212794458,-0.951606799,-1.159525143,-0.972615974
0.479139696,-0.940683445,0.436068094,1.883045741,-0.871518806,1.334525168,0.643671291,1.060242873,-0.296748152,2.107295031,-0.14717597,0.203655059
-1.01653874,-0.339696578,-0.308006043,-0.217156535,-0.2714674,1.21235616,0.570222212,-1.089582761,0.292138759,0.303327284,0.865173203,0.203655059
-0.829578935,-0.072591303,1.031327403,-0.497183506,-1.056150008,0.418257606,-0.402978098,-1.54821223,0.161275001,0.617060805,1.540072651,0.203655059
-0.642619131,-0.473249214,-0.382413456,-0.917223961,0.005479401,-0.498009956,1.102728042,-0.451801156,-0.885635063,0.146460525,-1.075162712,-0.972615974
-1.110018641,-0.540025533,-0.308006043,-0.823881637,-1.056150008,0.418257606,-0.641687608,-1.827689563,-0.165884394,-0.481006517,1.37134779,0.203655059
-0.923058837,-0.339696578,-0.084783802,0.634592166,-0.963834408,0.173919589,0.423324052,-0.480465498,-0.035020636,-0.481006517,0.358998617,0.203655059
-0.175219619,-0.940683445,0.510475508,-0.905556169,-1.333096811,-0.009333923,-0.200993129,-1.372643137,-0.754771305,-1.108473559,0.696448341,-0.972615974
-0.642619131,-0.272920259,1.924216367,-0.940559542,0.374741806,-0.925601486,0.074440922,-0.681115891,-1.081930701,-0.873173419,-0.906437849,-0.972615974
-0.268699522,-0.406472897,-0.680043111,2.979818041,-0.825361005,-0.864516981,0.000991842,1.64786188,-1.016498822,0.068027144,-1.159525143,-0.972615974
0.385659794,-0.473249214,0.510475508,0.156212759,-1.425412411,-0.436925453,0.166252271,-0.329977704,-0.623907547,0.773927567,0.443361048,0.203655059
-0.642619131,-0.873907127,-0.680043111,0.552917633,-0.917676608,1.395609673,1.029278961,-0.093496884,0.095843123,0.460194046,0.358998617,0.203655059
0.19869999,-0.005814985,-0.680043111,-0.847217217,-0.502256402,0.601511119,1.121090312,-0.512712883,-0.558475668,-0.324139757,-0.568988125,-0.972615974
0.19869999,0.060961334,-0.680043111,-0.847217217,-0.363783002,0.784764631,1.102728042,-0.516295926,-0.558475668,-0.481006517,-0.568988125,-0.972615974
-0.736099033,-0.606801852,-0.159191216,-0.800546056,0.005479401,1.090187153,1.267988471,-0.322811618,-0.100452515,-0.167272996,-0.990800281,-0.972615974
-0.829578935,-0.606801852,-0.680043111,0.669595537,0.051637203,0.90693364,0.606946752,0.411712141,0.030411243,-0.010406236,-1.075162712,-0.972615974
0.292179891,-1.141012401,-0.308006043,2.443099682,-0.086836199,-0.314756444,0.349874971,1.468709745,-2.128840766,-0.716306658,-1.581337299,1.379926093
0.105220087,-1.074236083,-0.233598629,2.921479089,-0.086836199,0.173919589,0.698758102,1.938088341,-1.867113249,-0.716306658,-1.328250005,1.379926093
-0.175219619,-0.940683445,0.287253266,1.976388064,-0.640729805,1.151271656,0.037716381,0.415295183,-1.474521975,0.852360947,0.105911323,0.203655059
-0.268699522,-1.141012401,0.36166068,-0.870552798,-0.825361005,0.112835086,-0.329529018,-1.333229667,-1.343658217,0.460194046,0.612085909,0.203655059
-0.268699522,-0.206143941,-0.308006043,1.533012028,-1.102307808,-0.498009956,-0.347891288,-0.415970729,-1.736249491,-1.108473559,0.949535633,0.203655059
-0.549139228,0.661948202,-0.977672766,1.894713532,-0.917676608,-0.314756444,0.276425892,0.483372995,0.030411243,-0.088839616,0.105911323,-0.972615974
-0.455659326,-1.074236083,0.36166068,-0.730539313,-0.733045405,0.479342111,-0.109181778,-1.340395752,-1.14736258,0.146460525,0.696448341,0.203655059
-0.642619131,0.528395565,-2.242598799,0.249555082,-0.179151799,-0.620178965,-0.843672578,-0.243984678,-0.231316273,-0.794740038,-0.484625694,-0.972615974
0.292179891,0.194513972,0.064031026,-0.730539313,-0.733045405,-0.192587436,0.056078651,-0.838769771,-0.49304379,-0.245706377,0.527723478,0.203655059
-0.923058837,-1.074236083,-0.754450525,-0.730539313,1.759475819,0.845849136,0.258063622,-0.62737025,-1.016498822,-0.873173419,-0.737712988,-0.972615974
-1.483938252,-0.339696578,-0.754450525,-0.800546056,-0.917676608,-0.436925453,-0.568238529,-1.444303991,1.273616945,-0.794740038,1.624435083,-0.972615974
-0.455659326,1.129382432,-0.382413456,1.463005286,-1.056150008,0.112835086,-0.109181778,-0.458967242,0.292138759,2.028861651,1.961884807,2.556197126
0.011740185,0.72872452,-0.308006043,0.786273442,0.236268404,1.823201202,0.808931722,-0.620204165,-0.42761191,-1.26534032,1.033898065,0.203655059
-0.175219619,0.328066609,-0.233598629,0.762937861,0.467057407,-0.498009956,0.919105342,0.271973474,-0.42761191,1.558261368,0.021548893,-0.972615974
-0.829578935,-0.606801852,-0.233598629,1.673025514,-0.132993999,1.456694177,0.313150432,0.322136072,-0.231316273,-1.18690694,0.105911323,0.203655059
